driver_id,lat,lon,battery,timestamp,archived_at
DRV_003,48.91069,2.331791,9,1771769271,2026-02-22T14:07:51.701737
DRV_001,48.803711,2.376661,25,1771769276,2026-02-22T14:07:56.721998
DRV_002,48.887749,2.26355,92,1771769276,2026-02-22T14:07:56.777073
DRV_003,48.913957,2.332674,10,1771769276,2026-02-22T14:07:56.796338
DRV_001,48.803953,2.372015,31,1771769281,2026-02-22T14:08:01.805900
DRV_003,48.909813,2.336603,8,1771769281,2026-02-22T14:08:01.831637
DRV_002,48.889188,2.259645,100,1771769281,2026-02-22T14:08:01.843673
DRV_001,48.803772,2.367138,96,1771769286,2026-02-22T14:08:06.854897
DRV_003,48.908183,2.335556,11,1771769286,2026-02-22T14:08:06.876044
DRV_002,48.886682,2.255662,20,1771769286,2026-02-22T14:08:06.886773
DRV_001,48.799304,2.371984,98,1771769291,2026-02-22T14:08:11.888459
DRV_003,48.909212,2.332077,13,1771769291,2026-02-22T14:08:11.908057
DRV_002,48.886315,2.256894,50,1771769291,2026-02-22T14:08:11.918445
DRV_001,48.800536,2.368889,25,1771769296,2026-02-22T14:08:16.919443
DRV_003,48.91088,2.32804,11,1771769296,2026-02-22T14:08:16.947795
DRV_002,48.884284,2.252932,23,1771769296,2026-02-22T14:08:16.959662
DRV_001,48.7963,2.364643,40,1771769301,2026-02-22T14:08:21.965232
DRV_002,48.883218,2.252571,74,1771769301,2026-02-22T14:08:21.990433
DRV_003,48.908833,2.33192,12,1771769301,2026-02-22T14:08:22.008977
DRV_001,48.797411,2.363998,72,1771769307,2026-02-22T14:08:27.067951
DRV_002,48.879786,2.250839,87,1771769307,2026-02-22T14:08:27.158027
DRV_003,48.911455,2.329428,12,1771769307,2026-02-22T14:08:27.187833
DRV_001,48.793563,2.365234,72,1771769312,2026-02-22T14:08:32.189099
DRV_003,48.907788,2.327377,12,1771769312,2026-02-22T14:08:32.211732
DRV_002,48.88234,2.251076,65,1771769312,2026-02-22T14:08:32.228126
DRV_001,48.791533,2.36702,85,1771769317,2026-02-22T14:08:37.255159
DRV_002,48.885804,2.24896,39,1771769317,2026-02-22T14:08:37.352742
DRV_003,48.911029,2.32836,6,1771769317,2026-02-22T14:08:37.379463
DRV_001,48.794062,2.366565,40,1771769322,2026-02-22T14:08:42.391689
DRV_002,48.883402,2.250194,73,1771769322,2026-02-22T14:08:42.417829
DRV_003,48.909082,2.330607,14,1771769322,2026-02-22T14:08:42.438834
DRV_001,48.798446,2.370754,43,1771769327,2026-02-22T14:08:47.493684
DRV_002,48.880284,2.250743,56,1771769327,2026-02-22T14:08:47.536863
DRV_003,48.911191,2.325668,13,1771769327,2026-02-22T14:08:47.556933
DRV_001,48.797755,2.366105,24,1771769332,2026-02-22T14:08:52.569622
DRV_003,48.914282,2.325148,14,1771769332,2026-02-22T14:08:52.600741
DRV_002,48.882367,2.251881,47,1771769332,2026-02-22T14:08:52.614545
DRV_001,48.793153,2.368994,34,1771769337,2026-02-22T14:08:57.617953
DRV_003,48.919225,2.325837,10,1771769337,2026-02-22T14:08:57.648848
DRV_002,48.881514,2.247836,97,1771769337,2026-02-22T14:08:57.665872
DRV_001,48.797824,2.366475,91,1771769342,2026-02-22T14:09:02.668328
DRV_002,48.88049,2.248902,31,1771769342,2026-02-22T14:09:02.705334
DRV_003,48.914827,2.325314,14,1771769342,2026-02-22T14:09:02.735251
DRV_001,48.794115,2.36818,43,1771769347,2026-02-22T14:09:07.726396
DRV_002,48.880602,2.250133,27,1771769347,2026-02-22T14:09:07.745658
DRV_003,48.917981,2.320669,14,1771769347,2026-02-22T14:09:07.760498
DRV_001,48.799053,2.371296,67,1771769352,2026-02-22T14:09:12.773846
DRV_003,48.919453,2.324157,8,1771769352,2026-02-22T14:09:12.802267
DRV_002,48.883014,2.254605,61,1771769352,2026-02-22T14:09:12.816668
DRV_001,48.797914,2.367612,53,1771769357,2026-02-22T14:09:17.867566
DRV_002,48.879666,2.258965,78,1771769357,2026-02-22T14:09:17.898702
DRV_003,48.919333,2.32259,7,1771769357,2026-02-22T14:09:17.921091
DRV_001,48.802671,2.364614,48,1771769362,2026-02-22T14:09:22.951311
DRV_002,48.881954,2.256903,49,1771769362,2026-02-22T14:09:22.989745
DRV_003,48.915769,2.320786,14,1771769362,2026-02-22T14:09:23.013394
DRV_001,48.798179,2.36204,35,1771769367,2026-02-22T14:09:28.029917
DRV_002,48.877942,2.261764,58,1771769368,2026-02-22T14:09:28.048998
DRV_003,48.91622,2.319663,13,1771769368,2026-02-22T14:09:28.066674
DRV_001,48.794418,2.365759,59,1771769373,2026-02-22T14:09:33.101839
DRV_002,48.882001,2.264979,93,1771769373,2026-02-22T14:09:33.142219
DRV_003,48.91516,2.321324,9,1771769373,2026-02-22T14:09:33.181742
DRV_001,48.794878,2.366279,100,1771769378,2026-02-22T14:09:38.242243
DRV_002,48.885304,2.268405,74,1771769378,2026-02-22T14:09:38.264387
DRV_003,48.910864,2.322637,12,1771769378,2026-02-22T14:09:38.281628
DRV_001,48.798275,2.368863,26,1771769383,2026-02-22T14:09:43.293187
DRV_002,48.883611,2.264063,63,1771769383,2026-02-22T14:09:43.314795
DRV_003,48.915095,2.327446,10,1771769383,2026-02-22T14:09:43.332498
DRV_001,48.79534,2.373088,30,1771769388,2026-02-22T14:09:48.354433
DRV_002,48.886926,2.267124,24,1771769388,2026-02-22T14:09:48.409785
DRV_003,48.918912,2.324375,5,1771769388,2026-02-22T14:09:48.427741
DRV_001,48.797568,2.368697,59,1771769393,2026-02-22T14:09:53.442314
DRV_003,48.914582,2.319702,6,1771769393,2026-02-22T14:09:53.463921
DRV_002,48.882056,2.264148,98,1771769393,2026-02-22T14:09:53.476073
DRV_001,48.795325,2.370747,93,1771769398,2026-02-22T14:09:58.498221
DRV_002,48.879725,2.260625,96,1771769398,2026-02-22T14:09:58.555914
DRV_003,48.912697,2.324561,12,1771769398,2026-02-22T14:09:58.582794
DRV_001,48.795335,2.371483,23,1771769403,2026-02-22T14:10:03.570433
DRV_003,48.916413,2.324947,6,1771769403,2026-02-22T14:10:03.586871
DRV_002,48.875721,2.262008,72,1771769403,2026-02-22T14:10:03.597327
DRV_001,48.794479,2.367296,33,1771769408,2026-02-22T14:10:08.603017
DRV_003,48.919763,2.327303,11,1771769408,2026-02-22T14:10:08.629762
DRV_002,48.873289,2.263489,51,1771769408,2026-02-22T14:10:08.641715
DRV_001,48.798905,2.370761,86,1771769413,2026-02-22T14:10:13.677807
DRV_003,48.919693,2.325042,6,1771769413,2026-02-22T14:10:13.741494
DRV_002,48.87334,2.258634,44,1771769413,2026-02-22T14:10:13.753851
DRV_001,48.800603,2.367165,96,1771769418,2026-02-22T14:10:18.754710
DRV_003,48.921031,2.321543,11,1771769418,2026-02-22T14:10:18.783631
DRV_002,48.877441,2.261107,41,1771769418,2026-02-22T14:10:18.798120
DRV_001,48.79563,2.372094,22,1771769423,2026-02-22T14:10:23.803033
DRV_002,48.879341,2.262761,26,1771769423,2026-02-22T14:10:23.851058
DRV_003,48.925754,2.322103,11,1771769423,2026-02-22T14:10:23.883988
DRV_001,48.79731,2.371781,82,1771769428,2026-02-22T14:10:28.919470
DRV_002,48.877759,2.258311,62,1771769428,2026-02-22T14:10:28.953217
DRV_003,48.924807,2.322136,8,1771769428,2026-02-22T14:10:28.976141
DRV_001,48.79649,2.374061,53,1771769433,2026-02-22T14:10:33.975601
DRV_003,48.920018,2.31765,11,1771769433,2026-02-22T14:10:33.995072
DRV_002,48.877921,2.261927,21,1771769433,2026-02-22T14:10:34.006814
DRV_001,48.797749,2.371846,82,1771769438,2026-02-22T14:10:39.022502
DRV_003,48.923107,2.316489,5,1771769439,2026-02-22T14:10:39.080165
DRV_002,48.873537,2.265399,44,1771769438,2026-02-22T14:10:39.101600
DRV_001,48.802084,2.373669,83,1771769444,2026-02-22T14:10:44.110169
DRV_003,48.920472,2.312746,7,1771769444,2026-02-22T14:10:44.166115
DRV_002,48.873771,2.267339,58,1771769444,2026-02-22T14:10:44.175480
DRV_001,48.80416,2.36919,61,1771769449,2026-02-22T14:10:49.201884
DRV_003,48.923714,2.315383,11,1771769449,2026-02-22T14:10:49.250590
DRV_002,48.869635,2.264826,51,1771769449,2026-02-22T14:10:49.264971
DRV_001,48.801679,2.364688,84,1771769454,2026-02-22T14:10:54.260855
DRV_002,48.874384,2.26926,31,1771769454,2026-02-22T14:10:54.290518
DRV_003,48.92629,2.313509,5,1771769454,2026-02-22T14:10:54.316616
DRV_001,48.805467,2.363273,62,1771769459,2026-02-22T14:10:59.337119
DRV_002,48.874936,2.269013,91,1771769459,2026-02-22T14:10:59.363961
DRV_003,48.927319,2.316853,13,1771769459,2026-02-22T14:10:59.379988
DRV_001,48.808454,2.366221,64,1771769464,2026-02-22T14:11:04.389333
DRV_003,48.924365,2.316602,12,1771769464,2026-02-22T14:11:04.408087
DRV_002,48.872637,2.271697,25,1771769464,2026-02-22T14:11:04.419828
DRV_001,48.810971,2.364217,65,1771769469,2026-02-22T14:11:09.418318
DRV_003,48.925546,2.313442,13,1771769469,2026-02-22T14:11:09.435120
DRV_002,48.868828,2.268001,28,1771769469,2026-02-22T14:11:09.445762
DRV_001,48.814367,2.369027,24,1771769474,2026-02-22T14:11:14.465464
DRV_003,48.924071,2.318245,7,1771769474,2026-02-22T14:11:14.535956
DRV_002,48.86496,2.267626,62,1771769474,2026-02-22T14:11:14.550146
DRV_001,48.813674,2.367152,77,1771769479,2026-02-22T14:11:19.576467
DRV_002,48.865426,2.271751,48,1771769479,2026-02-22T14:11:19.616833
DRV_003,48.927325,2.320932,11,1771769479,2026-02-22T14:11:19.639255
DRV_001,48.808928,2.366434,75,1771769484,2026-02-22T14:11:24.631336
DRV_003,48.927599,2.324127,5,1771769484,2026-02-22T14:11:24.651054
DRV_002,48.865688,2.272103,27,1771769484,2026-02-22T14:11:24.660647
DRV_001,48.807694,2.361666,87,1771769489,2026-02-22T14:11:29.686805
DRV_003,48.931608,2.319738,13,1771769489,2026-02-22T14:11:29.757928
DRV_002,48.870279,2.270501,59,1771769489,2026-02-22T14:11:29.769005
DRV_001,48.804519,2.360681,44,1771769494,2026-02-22T14:11:34.766516
DRV_003,48.930111,2.32283,9,1771769494,2026-02-22T14:11:34.828390
DRV_002,48.867709,2.274816,72,1771769494,2026-02-22T14:11:34.840406
DRV_001,48.807914,2.360512,23,1771769499,2026-02-22T14:11:39.860115
DRV_003,48.931627,2.319952,9,1771769499,2026-02-22T14:11:39.894550
DRV_002,48.871495,2.278071,64,1771769499,2026-02-22T14:11:39.906394
DRV_001,48.807978,2.35724,29,1771769504,2026-02-22T14:11:44.934303
DRV_003,48.936235,2.320148,9,1771769504,2026-02-22T14:11:44.953012
DRV_002,48.873825,2.282491,95,1771769504,2026-02-22T14:11:44.963735
DRV_001,48.810995,2.356294,32,1771769509,2026-02-22T14:11:49.990051
DRV_002,48.873203,2.280603,24,1771769509,2026-02-22T14:11:50.053385
DRV_003,48.940921,2.320199,10,1771769510,2026-02-22T14:11:50.078656
DRV_001,48.80849,2.357887,57,1771769515,2026-02-22T14:11:55.090129
DRV_002,48.878126,2.280677,32,1771769515,2026-02-22T14:11:55.114953
DRV_003,48.943449,2.316037,5,1771769515,2026-02-22T14:11:55.145071
DRV_001,48.813035,2.35789,46,1771769520,2026-02-22T14:12:00.138411
DRV_003,48.94182,2.319946,9,1771769520,2026-02-22T14:12:00.152647
DRV_002,48.87514,2.276505,53,1771769520,2026-02-22T14:12:00.161759
DRV_001,48.810248,2.354835,97,1771769525,2026-02-22T14:12:05.160543
DRV_003,48.944803,2.315983,9,1771769525,2026-02-22T14:12:05.187695
DRV_002,48.878852,2.281088,53,1771769525,2026-02-22T14:12:05.201543
DRV_001,48.80566,2.35981,25,1771769530,2026-02-22T14:12:10.192049
DRV_003,48.943223,2.318106,14,1771769530,2026-02-22T14:12:10.209050
DRV_002,48.87814,2.277308,48,1771769530,2026-02-22T14:12:10.218704
DRV_001,48.80661,2.360091,58,1771769535,2026-02-22T14:12:15.239580
DRV_002,48.880365,2.273854,81,1771769535,2026-02-22T14:12:15.300048
DRV_003,48.943312,2.321581,11,1771769535,2026-02-22T14:12:15.328556
DRV_001,48.8088,2.362067,39,1771769540,2026-02-22T14:12:20.335437
DRV_003,48.944113,2.319982,5,1771769540,2026-02-22T14:12:20.354664
DRV_002,48.880332,2.273589,78,1771769540,2026-02-22T14:12:20.363293
DRV_001,48.807043,2.357929,68,1771769545,2026-02-22T14:12:25.378342
DRV_002,48.883976,2.272607,84,1771769545,2026-02-22T14:12:25.416149
DRV_003,48.940939,2.323347,13,1771769545,2026-02-22T14:12:25.438709
DRV_001,48.808049,2.353409,59,1771769550,2026-02-22T14:12:30.432684
DRV_002,48.882771,2.276343,67,1771769550,2026-02-22T14:12:30.467241
DRV_003,48.937923,2.324528,13,1771769550,2026-02-22T14:12:30.487848
DRV_001,48.806217,2.357888,24,1771769555,2026-02-22T14:12:35.515400
DRV_003,48.93802,2.326779,14,1771769555,2026-02-22T14:12:35.540791
DRV_002,48.881433,2.273579,27,1771769555,2026-02-22T14:12:35.552896
DRV_001,48.809454,2.352904,69,1771769560,2026-02-22T14:12:40.566984
DRV_003,48.935726,2.324908,7,1771769560,2026-02-22T14:12:40.619217
DRV_002,48.88036,2.270272,43,1771769560,2026-02-22T14:12:40.637348
DRV_001,48.806957,2.352865,84,1771769565,2026-02-22T14:12:45.626295
DRV_002,48.879949,2.26914,79,1771769565,2026-02-22T14:12:45.648383
DRV_003,48.934741,2.326348,12,1771769565,2026-02-22T14:12:45.668414
DRV_001,48.80461,2.356519,75,1771769570,2026-02-22T14:12:50.700863
DRV_002,48.881457,2.273264,28,1771769570,2026-02-22T14:12:50.752379
DRV_003,48.936028,2.326877,7,1771769570,2026-02-22T14:12:50.775476
DRV_001,48.80679,2.359283,66,1771769575,2026-02-22T14:12:55.804345
DRV_002,48.880011,2.270335,80,1771769575,2026-02-22T14:12:55.875929
DRV_003,48.932052,2.32693,14,1771769575,2026-02-22T14:12:55.893787
DRV_001,48.809124,2.360069,94,1771769580,2026-02-22T14:13:00.907896
DRV_002,48.879784,2.273685,39,1771769580,2026-02-22T14:13:00.936580
DRV_003,48.933546,2.325479,5,1771769580,2026-02-22T14:13:00.957734
DRV_001,48.807721,2.363644,53,1771769585,2026-02-22T14:13:05.968879
DRV_002,48.882663,2.269637,52,1771769585,2026-02-22T14:13:06.001786
DRV_003,48.931405,2.327939,6,1771769585,2026-02-22T14:13:06.028206
DRV_001,48.809176,2.368541,60,1771769590,2026-02-22T14:13:11.026640
DRV_002,48.881442,2.266306,98,1771769591,2026-02-22T14:13:11.049782
DRV_003,48.92794,2.328185,6,1771769591,2026-02-22T14:13:11.066745
DRV_001,48.805262,2.367024,24,1771769596,2026-02-22T14:13:16.071931
DRV_003,48.931801,2.330596,9,1771769596,2026-02-22T14:13:16.104887
DRV_002,48.881803,2.266782,55,1771769596,2026-02-22T14:13:16.118609
DRV_001,48.806776,2.364336,52,1771769601,2026-02-22T14:13:21.112074
DRV_003,48.930902,2.327238,9,1771769601,2026-02-22T14:13:21.142288
DRV_002,48.882058,2.26318,68,1771769601,2026-02-22T14:13:21.150984
DRV_001,48.80783,2.365866,36,1771769606,2026-02-22T14:13:26.154579
DRV_002,48.878236,2.266209,80,1771769606,2026-02-22T14:13:26.177973
DRV_003,48.925923,2.327013,9,1771769606,2026-02-22T14:13:26.199040
DRV_001,48.811669,2.365181,32,1771769611,2026-02-22T14:13:31.207479
DRV_002,48.878438,2.266175,44,1771769611,2026-02-22T14:13:31.252755
DRV_003,48.928672,2.330617,11,1771769611,2026-02-22T14:13:31.280473
DRV_001,48.81502,2.369769,55,1771769616,2026-02-22T14:13:36.298412
DRV_002,48.876844,2.262098,68,1771769616,2026-02-22T14:13:36.331840
DRV_003,48.933357,2.328916,11,1771769616,2026-02-22T14:13:36.360297
DRV_001,48.818142,2.366813,41,1771769621,2026-02-22T14:13:41.365621
DRV_002,48.878533,2.262486,67,1771769621,2026-02-22T14:13:41.398545
DRV_003,48.930668,2.325158,13,1771769621,2026-02-22T14:13:41.419187
DRV_001,48.820568,2.366522,33,1771769626,2026-02-22T14:13:46.435935
DRV_002,48.876947,2.263968,22,1771769626,2026-02-22T14:13:46.492493
DRV_003,48.928976,2.321125,12,1771769626,2026-02-22T14:13:46.516223
DRV_001,48.818162,2.369469,35,1771769631,2026-02-22T14:13:51.515728
DRV_003,48.926632,2.320877,10,1771769631,2026-02-22T14:13:51.538540
DRV_002,48.874497,2.268118,32,1771769631,2026-02-22T14:13:51.550005
DRV_001,48.817857,2.369989,34,1771769636,2026-02-22T14:13:56.574340
DRV_003,48.927439,2.318257,13,1771769636,2026-02-22T14:13:56.628203
DRV_002,48.875931,2.268489,84,1771769636,2026-02-22T14:13:56.638104
DRV_001,48.818522,2.367389,66,1771769641,2026-02-22T14:14:01.642769
DRV_003,48.926576,2.317749,6,1771769641,2026-02-22T14:14:01.666245
DRV_002,48.873602,2.265009,72,1771769641,2026-02-22T14:14:01.674829
DRV_001,48.817508,2.367589,86,1771769646,2026-02-22T14:14:06.690154
DRV_003,48.925793,2.315718,8,1771769646,2026-02-22T14:14:06.746685
DRV_002,48.869186,2.268187,45,1771769646,2026-02-22T14:14:06.758778
DRV_001,48.819318,2.363026,79,1771769651,2026-02-22T14:14:11.767953
DRV_003,48.920811,2.315003,14,1771769651,2026-02-22T14:14:11.822921
DRV_002,48.869006,2.271533,30,1771769651,2026-02-22T14:14:11.838153
DRV_001,48.818806,2.360403,64,1771769656,2026-02-22T14:14:16.830625
DRV_003,48.922256,2.312631,14,1771769656,2026-02-22T14:14:16.858384
DRV_002,48.873663,2.269431,72,1771769656,2026-02-22T14:14:16.870157
DRV_001,48.819282,2.362845,81,1771769661,2026-02-22T14:14:21.880899
DRV_003,48.918976,2.313308,5,1771769661,2026-02-22T14:14:21.904454
DRV_002,48.87838,2.26925,98,1771769661,2026-02-22T14:14:21.915132
DRV_001,48.82324,2.360285,79,1771769666,2026-02-22T14:14:26.917809
DRV_003,48.921118,2.310541,13,1771769666,2026-02-22T14:14:26.951942
DRV_002,48.879455,2.264488,45,1771769666,2026-02-22T14:14:26.965306
DRV_001,48.820942,2.363555,71,1771769671,2026-02-22T14:14:31.973068
DRV_003,48.921335,2.307477,7,1771769671,2026-02-22T14:14:32.004274
DRV_002,48.879357,2.269208,26,1771769671,2026-02-22T14:14:32.019926
DRV_001,48.822316,2.366515,65,1771769676,2026-02-22T14:14:37.028986
DRV_003,48.924385,2.307282,6,1771769677,2026-02-22T14:14:37.079953
DRV_002,48.882968,2.270869,97,1771769677,2026-02-22T14:14:37.097521
DRV_001,48.819905,2.369978,81,1771769682,2026-02-22T14:14:42.113878
DRV_002,48.879391,2.270524,85,1771769682,2026-02-22T14:14:42.141242
DRV_003,48.926407,2.303484,12,1771769682,2026-02-22T14:14:42.159216
DRV_001,48.818719,2.36987,66,1771769687,2026-02-22T14:14:47.183828
DRV_002,48.87597,2.267509,78,1771769687,2026-02-22T14:14:47.237174
DRV_003,48.929652,2.305705,8,1771769687,2026-02-22T14:14:47.282096
DRV_001,48.81764,2.372568,57,1771769692,2026-02-22T14:14:52.289635
DRV_002,48.873741,2.262707,63,1771769692,2026-02-22T14:14:52.313236
DRV_003,48.925171,2.301063,10,1771769692,2026-02-22T14:14:52.329458
DRV_001,48.820623,2.372064,37,1771769697,2026-02-22T14:14:57.334313
DRV_003,48.928779,2.302617,12,1771769697,2026-02-22T14:14:57.370829
DRV_002,48.878525,2.259798,64,1771769697,2026-02-22T14:14:57.381329
DRV_001,48.822733,2.371619,76,1771769702,2026-02-22T14:15:02.375280
DRV_003,48.924162,2.30098,10,1771769702,2026-02-22T14:15:02.401096
DRV_002,48.874074,2.255374,27,1771769702,2026-02-22T14:15:02.412198
DRV_001,48.825904,2.368854,91,1771769707,2026-02-22T14:15:07.411127
DRV_003,48.919342,2.297326,12,1771769707,2026-02-22T14:15:07.452827
DRV_002,48.873152,2.252582,85,1771769707,2026-02-22T14:15:07.483430
DRV_001,48.82485,2.371941,30,1771769712,2026-02-22T14:15:12.488146
DRV_003,48.914594,2.295733,10,1771769712,2026-02-22T14:15:12.548728
DRV_002,48.872146,2.248785,45,1771769712,2026-02-22T14:15:12.565439
DRV_001,48.826878,2.367993,99,1771769717,2026-02-22T14:15:17.558163
DRV_003,48.910662,2.298425,5,1771769717,2026-02-22T14:15:17.582693
DRV_002,48.876717,2.244011,32,1771769717,2026-02-22T14:15:17.593978
DRV_001,48.827621,2.370895,61,1771769722,2026-02-22T14:15:22.593517
DRV_003,48.907207,2.299902,11,1771769722,2026-02-22T14:15:22.619013
DRV_002,48.879778,2.245677,23,1771769722,2026-02-22T14:15:22.630482
DRV_001,48.828977,2.369714,81,1771769727,2026-02-22T14:15:27.664061
DRV_002,48.88327,2.245896,95,1771769727,2026-02-22T14:15:27.756094
DRV_003,48.902533,2.298962,13,1771769727,2026-02-22T14:15:27.782871
DRV_001,48.830522,2.368961,42,1771769732,2026-02-22T14:15:32.791044
DRV_003,48.897763,2.294129,10,1771769732,2026-02-22T14:15:32.826605
DRV_002,48.881663,2.24361,45,1771769732,2026-02-22T14:15:32.841867
DRV_001,48.828608,2.365265,73,1771769737,2026-02-22T14:15:37.832932
DRV_002,48.881547,2.240037,71,1771769737,2026-02-22T14:15:37.858603
DRV_003,48.89694,2.293786,9,1771769737,2026-02-22T14:15:37.883811
DRV_001,48.827093,2.364968,70,1771769742,2026-02-22T14:15:42.905225
DRV_003,48.900833,2.291593,11,1771769742,2026-02-22T14:15:42.957477
DRV_002,48.879464,2.235672,97,1771769742,2026-02-22T14:15:42.971548
DRV_001,48.829516,2.365097,37,1771769747,2026-02-22T14:15:47.955559
DRV_003,48.901734,2.288552,10,1771769747,2026-02-22T14:15:47.974915
DRV_002,48.878617,2.231169,28,1771769747,2026-02-22T14:15:47.984962
DRV_001,48.831798,2.361097,54,1771769752,2026-02-22T14:15:53.005389
DRV_003,48.901963,2.291876,6,1771769752,2026-02-22T14:15:53.057257
DRV_002,48.874003,2.235123,20,1771769752,2026-02-22T14:15:53.068600
DRV_001,48.834858,2.358969,70,1771769758,2026-02-22T14:15:58.075900
DRV_003,48.905328,2.291336,13,1771769758,2026-02-22T14:15:58.097832
DRV_002,48.873367,2.230433,22,1771769758,2026-02-22T14:15:58.108332
DRV_001,48.836581,2.361761,90,1771769763,2026-02-22T14:16:03.106821
DRV_002,48.875497,2.232906,79,1771769763,2026-02-22T14:16:03.135683
DRV_003,48.903292,2.295458,12,1771769763,2026-02-22T14:16:03.158096
DRV_001,48.834371,2.358719,91,1771769768,2026-02-22T14:16:08.188777
DRV_002,48.872428,2.229044,47,1771769768,2026-02-22T14:16:08.242779
DRV_003,48.899699,2.297667,10,1771769768,2026-02-22T14:16:08.267638
DRV_001,48.837638,2.353774,41,1771769773,2026-02-22T14:16:13.271787
DRV_002,48.875706,2.227106,33,1771769773,2026-02-22T14:16:13.305436
DRV_003,48.895189,2.296871,10,1771769773,2026-02-22T14:16:13.336792
DRV_001,48.842343,2.354809,63,1771769778,2026-02-22T14:16:18.366901
DRV_003,48.895708,2.293346,8,1771769778,2026-02-22T14:16:18.414378
DRV_002,48.87856,2.222426,61,1771769778,2026-02-22T14:16:18.427057
DRV_001,48.845889,2.358049,82,1771769783,2026-02-22T14:16:23.436146
DRV_003,48.894251,2.290271,8,1771769783,2026-02-22T14:16:23.457067
DRV_002,48.882067,2.223894,100,1771769783,2026-02-22T14:16:23.467920
DRV_001,48.843781,2.355273,75,1771769788,2026-02-22T14:16:28.504689
DRV_002,48.884378,2.222885,42,1771769788,2026-02-22T14:16:28.551946
DRV_003,48.889907,2.285598,10,1771769788,2026-02-22T14:16:28.585601
DRV_001,48.839456,2.350644,80,1771769793,2026-02-22T14:16:33.596076
DRV_003,48.889054,2.289928,9,1771769793,2026-02-22T14:16:33.622077
DRV_002,48.883907,2.224704,71,1771769793,2026-02-22T14:16:33.633208
DRV_001,48.837135,2.353588,32,1771769798,2026-02-22T14:16:38.642874
DRV_003,48.884385,2.293766,5,1771769798,2026-02-22T14:16:38.663645
DRV_002,48.879664,2.228482,38,1771769798,2026-02-22T14:16:38.674124
DRV_001,48.841711,2.355308,77,1771769803,2026-02-22T14:16:43.711629
DRV_002,48.883222,2.227027,55,1771769803,2026-02-22T14:16:43.735841
DRV_003,48.888494,2.297367,13,1771769803,2026-02-22T14:16:43.752821
DRV_001,48.844328,2.35709,29,1771769808,2026-02-22T14:16:48.819269
DRV_002,48.879379,2.228163,72,1771769808,2026-02-22T14:16:49.007322
DRV_003,48.885578,2.300138,7,1771769809,2026-02-22T14:16:49.107455
DRV_001,48.841861,2.355222,88,1771769814,2026-02-22T14:16:54.184343
DRV_002,48.875198,2.22882,57,1771769814,2026-02-22T14:16:54.214216
DRV_003,48.88076,2.302467,13,1771769814,2026-02-22T14:16:54.234306
DRV_001,48.842212,2.35721,100,1771769819,2026-02-22T14:16:59.231540
DRV_002,48.871888,2.228477,32,1771769819,2026-02-22T14:16:59.265406
DRV_003,48.879462,2.305301,9,1771769819,2026-02-22T14:16:59.311821
DRV_001,48.840879,2.357459,74,1771769824,2026-02-22T14:17:04.420792
DRV_002,48.867406,2.229507,74,1771769824,2026-02-22T14:17:04.453151
DRV_003,48.88416,2.30119,12,1771769824,2026-02-22T14:17:04.468790
DRV_001,48.840936,2.359726,77,1771769829,2026-02-22T14:17:09.472936
DRV_002,48.865904,2.23318,24,1771769829,2026-02-22T14:17:09.504947
DRV_003,48.885041,2.304625,7,1771769829,2026-02-22T14:17:09.521759
DRV_001,48.842262,2.363978,26,1771769834,2026-02-22T14:17:14.525115
DRV_003,48.88062,2.309532,12,1771769834,2026-02-22T14:17:14.553640
DRV_002,48.870043,2.230531,27,1771769834,2026-02-22T14:17:14.563737
DRV_001,48.838142,2.361232,29,1771769839,2026-02-22T14:17:19.559860
DRV_003,48.883904,2.312646,8,1771769839,2026-02-22T14:17:19.587419
DRV_002,48.867161,2.232667,83,1771769839,2026-02-22T14:17:19.596728
DRV_001,48.835999,2.362683,89,1771769844,2026-02-22T14:17:24.647068
DRV_003,48.880173,2.313695,8,1771769844,2026-02-22T14:17:24.696435
DRV_002,48.864704,2.234782,36,1771769844,2026-02-22T14:17:24.707878
DRV_001,48.837187,2.366181,98,1771769849,2026-02-22T14:17:29.765832
DRV_003,48.876364,2.310601,7,1771769849,2026-02-22T14:17:29.861433
DRV_002,48.864165,2.231362,90,1771769849,2026-02-22T14:17:29.905343
DRV_001,48.834462,2.36882,72,1771769854,2026-02-22T14:17:34.759388
DRV_002,48.861753,2.23471,82,1771769854,2026-02-22T14:17:34.782476
DRV_003,48.874332,2.306069,14,1771769854,2026-02-22T14:17:34.805280
DRV_001,48.832376,2.373301,99,1771769859,2026-02-22T14:17:39.809522
DRV_003,48.873096,2.306096,13,1771769859,2026-02-22T14:17:39.831853
DRV_002,48.860462,2.23553,64,1771769859,2026-02-22T14:17:39.841927
DRV_001,48.831531,2.373459,32,1771769864,2026-02-22T14:17:44.857497
DRV_003,48.873748,2.308957,10,1771769864,2026-02-22T14:17:44.899709
DRV_002,48.862801,2.235232,73,1771769864,2026-02-22T14:17:44.915994
DRV_001,48.832568,2.372428,63,1771769869,2026-02-22T14:17:49.902529
DRV_003,48.874684,2.306116,11,1771769869,2026-02-22T14:17:49.918943
DRV_002,48.859679,2.232085,61,1771769869,2026-02-22T14:17:49.928656
DRV_001,48.833571,2.371629,43,1771769874,2026-02-22T14:17:54.933832
DRV_002,48.861029,2.236773,26,1771769874,2026-02-22T14:17:54.976911
DRV_003,48.879206,2.309329,7,1771769874,2026-02-22T14:17:55.048302
